API14,Well Name,Well Number,County,DI Play,Production Type,Spud Date,Year,Operator Company Name,DI Lateral Length
30025413820000,DECKARD FEDERAL COM,002H,LEA (NM),DELAWARE,OIL,6/3/2014,2014,CONOCOPHILLIPS,3845
30025413810000,STRATOCASTER 20 FEDERAL,002H,LEA (NM),DELAWARE,OIL,1/20/2014,2014,CONOCOPHILLIPS,3911
30025413780000,CRANBERRY BSU STATE COM,001H,LEA (NM),DELAWARE,OIL,7/18/2014,2014,EOG RESOURCES,4529
30025413770000,DATE BTB STATE COM,004H,LEA (NM),DELAWARE,OIL,7/17/2014,2014,EOG RESOURCES,4282
30025413460000,DOS ABUELOS FEE,001H,LEA (NM),DELAWARE,OIL,3/3/2014,2014,CONOCOPHILLIPS,4366
30025413310000,BRININSTOOL 23 23 33 USA,002H,LEA (NM),DELAWARE,OIL,3/20/2014,2014,CHEVRON,1442
30025413230000,BECKNELL STATE COM,002H,LEA (NM),DELAWARE,OIL,12/24/2014,2014,CONOCOPHILLIPS,9367
30025413060000,BELL LAKE 24 FEDERAL,002H,LEA (NM),DELAWARE,OIL,2/12/2014,2014,DEVON ENERGY,4427
30025413040000,BELL LAKE 24 FEDERAL,004H,LEA (NM),DELAWARE,OIL,4/12/2014,2014,DEVON ENERGY,4440
30025413020000,THISTLE UNIT,050H,LEA (NM),DELAWARE,OIL,1/12/2014,2014,DEVON ENERGY,4402
30025412980000,BECKNELL STATE COM,001H,LEA (NM),DELAWARE,OIL,9/26/2014,2014,CONOCOPHILLIPS,9480
30025412920000,MEAN GREEN 23 FEDERAL,001H,LEA (NM),DELAWARE,OIL,8/11/2014,2014,DEVON ENERGY,4448
30025412730000,RAGIN CAJUN 13 FEDERAL,002H,LEA (NM),DELAWARE,OIL,3/4/2014,2014,DEVON ENERGY,4220
30025412630000,COTTON DRAW 33 4 FEDERAL COM,001H,LEA (NM),DELAWARE,OIL,12/13/2014,2014,DEVON ENERGY,4321
30025412590000,RAGIN CAJUN 13 FEDERAL,001H,LEA (NM),DELAWARE,OIL,4/2/2014,2014,DEVON ENERGY,4379
30025412560000,LUSK 28 WEST FEDERAL COM,002H,LEA (NM),DELAWARE,OIL,7/14/2014,2014,OCCIDENTAL PETROLEUM,4565
30025412370000,RED TANK 33 FEDERAL,001H,LEA (NM),DELAWARE,OIL,9/23/2014,2014,OCCIDENTAL PETROLEUM,4098
30025412110000,GUNNER 8 FEDERAL COM,007H,LEA (NM),DELAWARE,OIL,7/14/2015,2015,CONOCOPHILLIPS,9556
30025412010000,GOOSE STATE COM,002H,LEA (NM),DELAWARE,OIL,1/3/2016,2016,CONOCOPHILLIPS,9433
30025412000000,BOONE 16 STATE COM,001H,LEA (NM),DELAWARE,OIL,10/11/2014,2014,CONOCOPHILLIPS,4074
30025411990000,MADERA 17 FEDERAL,001H,LEA (NM),DELAWARE,OIL,5/31/2015,2015,CHEVRON,3762
30025411930000,GREY HAWK STATE,001H,LEA (NM),DELAWARE,OIL,4/5/2014,2014,CONOCOPHILLIPS,4250
30025411890000,RED TANK 28 FEDERAL,005H,LEA (NM),DELAWARE,OIL,9/25/2014,2014,OCCIDENTAL PETROLEUM,4520
30025411870000,GUNNER 8 FEDERAL COM,004H,LEA (NM),DELAWARE,OIL,4/6/2015,2015,CONOCOPHILLIPS,9692
30025411810000,GUNNER 8 FEDERAL COM,006H,LEA (NM),DELAWARE,OIL,6/11/2015,2015,CONOCOPHILLIPS,9441
30025411720000,COTTON DRAW 32 STATE FEDERAL COM,004H,LEA (NM),DELAWARE,OIL,4/3/2015,2015,DEVON ENERGY,6800
30025411520000,AIRSTRIP FEE COM,001H,LEA (NM),DELAWARE,OIL,6/14/2014,2014,CONOCOPHILLIPS,6574
30025411470000,THISTLE UNIT,030H,LEA (NM),DELAWARE,OIL,12/21/2015,2015,DEVON ENERGY,9393
30025411370000,BOBWHITE 12 STATE COM,003H,LEA (NM),DELAWARE,OIL,1/30/2015,2015,CONOCOPHILLIPS,4157
30025411270000,RED TANK 26 FEDERAL,010H,LEA (NM),DELAWARE,OIL,8/23/2014,2014,OCCIDENTAL PETROLEUM,4025
30025410920000,BOBWHITE 12 STATE COM,004H,LEA (NM),DELAWARE,OIL,5/14/2015,2015,CONOCOPHILLIPS,4358
30025410850000,ENDURANCE 36 STATE FEDERAL COM,005H,LEA (NM),DELAWARE,OIL,6/25/2014,2014,EOG RESOURCES,6965
30025410640000,SALVADOR FEE,001H,LEA (NM),DELAWARE,OIL,1/27/2014,2014,CONOCOPHILLIPS,4287
30025410570000,HEARTTHROB BSX STATE,002H,LEA (NM),DELAWARE,OIL,2/11/2014,2014,EOG RESOURCES,4304
30025410560000,HEARTTHROB BSX STATE,001H,LEA (NM),DELAWARE,OIL,3/17/2014,2014,EOG RESOURCES,4233
30025410550000,ATOKA BANK BDJ STATE COM,002H,LEA (NM),DELAWARE,OIL,1/8/2014,2014,EOG RESOURCES,4260
30025409860000,MONK 21 STATE COM,001H,LEA (NM),DELAWARE,OIL,12/27/2014,2014,DEVON ENERGY,4151
30025409680000,OSPREY 20 STATE COM,001H,LEA (NM),DELAWARE,OIL,7/18/2014,2014,CONOCOPHILLIPS,7337
30025409530000,CORAZON STATE UNIT,011H,LEA (NM),DELAWARE,OIL,6/23/2014,2014,CONOCOPHILLIPS,6608
30025409510000,CORAZON STATE UNIT,009H,LEA (NM),DELAWARE,OIL,3/31/2014,2014,CONOCOPHILLIPS,4154
30025409470000,CORAZON STATE UNIT,005H,LEA (NM),DELAWARE,OIL,4/8/2014,2014,CONOCOPHILLIPS,6866
30025409450000,CORAZON STATE UNIT,002H,LEA (NM),DELAWARE,OIL,1/25/2014,2014,CONOCOPHILLIPS,6784
30025409300000,DRAGON 36 STATE,008H,LEA (NM),DELAWARE,OIL,4/15/2014,2014,EOG RESOURCES,4516
30025409290000,DRAGON 36 STATE,007H,LEA (NM),DELAWARE,OIL,3/28/2014,2014,EOG RESOURCES,4875
30025409280000,DRAGON 36 STATE,006H,LEA (NM),DELAWARE,OIL,4/3/2014,2014,EOG RESOURCES,4514
30025409270000,DRAGON 36 STATE,005H,LEA (NM),DELAWARE,OIL,3/16/2014,2014,EOG RESOURCES,4525
30025409260000,DRAGON 36 STATE,004H,LEA (NM),DELAWARE,OIL,1/8/2015,2015,EOG RESOURCES,4366
30025409250000,DRAGON 36 STATE,003H,LEA (NM),DELAWARE,OIL,12/24/2014,2014,EOG RESOURCES,4500
30025409070000,YARROW BHY STATE,005H,LEA (NM),DELAWARE,OIL,1/3/2014,2014,EOG RESOURCES,4144
30025408580000,SOPAPILLA STATE,002H,LEA (NM),DELAWARE,OIL,1/22/2015,2015,CONOCOPHILLIPS,4104
30025408560000,BEBIDAS STATE,003H,LEA (NM),DELAWARE,OIL,9/5/2014,2014,CONOCOPHILLIPS,4064
30025407950000,LIGHTNING P-38 STATE,006H,LEA (NM),DELAWARE,OIL,1/1/2014,2014,CONOCOPHILLIPS,3882
30025405560000,SITKA BSI STATE COM,001H,LEA (NM),DELAWARE,OIL,3/27/2014,2014,CONOCOPHILLIPS,4335
30025405020000,WILDER 28 AC FEDERAL COM,004H,LEA (NM),DELAWARE,OIL,3/8/2014,2014,CONOCOPHILLIPS,6324
30025403970000,AIRSTRIP 6 STATE COM,002H,LEA (NM),DELAWARE,OIL,5/11/2014,2014,CONOCOPHILLIPS,6509
30025403820000,FIGHTING OKRA 18 FEDERAL COM,001H,LEA (NM),DELAWARE,OIL,5/4/2014,2014,DEVON ENERGY,7071
30025402580000,ENDURANCE 36 STATE FEDERAL COM,002H,LEA (NM),DELAWARE,OIL,6/7/2014,2014,EOG RESOURCES,6960
30025402110000,DOMINATOR 25 FEDERAL,001H,LEA (NM),DELAWARE,OIL,4/15/2014,2014,CONOCOPHILLIPS,4038
30025400440000,TRIONYX 6 FEDERAL,004H,LEA (NM),DELAWARE,OIL,1/1/2014,2014,DEVON ENERGY,4475
30015451280000,POKER LAKE UNIT,486Y,EDDY (NM),DELAWARE,GAS,7/29/2018,2018,EXXON MOBIL,8972
30015451210000,ROSS DRAW 31 FEDERAL WAL COM,006H,EDDY (NM),DELAWARE,GAS,9/6/2018,2018,EXXON MOBIL,6122
30015451200000,HH SO 8 5 FED 003,006H,EDDY (NM),DELAWARE,GAS,9/23/2018,2018,CHEVRON,9948
30015451190000,HH SO 8 5 FED 003,005H,EDDY (NM),DELAWARE,GAS,9/22/2018,2018,CHEVRON,9944
30015451180000,HH SO 8 5 FED 003,004H,EDDY (NM),DELAWARE,GAS,9/21/2018,2018,CHEVRON,9971
30015451170000,HH SO 8 5 FED 003,003H,EDDY (NM),DELAWARE,GAS,9/20/2018,2018,CHEVRON,9928
30015451160000,HH SO 8 5 FED 003,002H,EDDY (NM),DELAWARE,GAS,9/19/2018,2018,CHEVRON,9924
30015451150000,HH SO 8 5 FED 003,001H,EDDY (NM),DELAWARE,GAS,9/18/2018,2018,CHEVRON,9928
30015451120000,SUNRISE MDP1 8 5 FEDERAL COM,174H,EDDY (NM),DELAWARE,GAS,1/31/2019,2019,OCCIDENTAL PETROLEUM,10333
30015451090000,HH SO 17 20 FEDERAL 002,006H,EDDY (NM),DELAWARE,GAS,5/9/2019,2019,CHEVRON,10334.62
30015451080000,HH SO 17 20 FEDERAL 002,005H,EDDY (NM),DELAWARE,GAS,5/8/2019,2019,CHEVRON,10337.98
30015451070000,HH SO 17 20 FEDERAL 002,004H,EDDY (NM),DELAWARE,GAS,5/7/2019,2019,CHEVRON,10257.97
30015451060000,HH SO 17 20 FEDERAL 002,003H,EDDY (NM),DELAWARE,GAS,5/7/2019,2019,CHEVRON,10254.58
30015451050000,HH SO 17 20 FEDERAL 002,002H,EDDY (NM),DELAWARE,GAS,5/6/2019,2019,CHEVRON,10240.79
30015451040000,HH SO 17 20 FEDERAL 002,001H,EDDY (NM),DELAWARE,GAS,5/5/2019,2019,CHEVRON,10243.96
30015451030000,HH SO 17 20 FEDERAL 001,006H,EDDY (NM),DELAWARE,GAS,8/30/2018,2018,CHEVRON,9923
30015451020000,HH SO 17 20 FEDERAL 001,005H,EDDY (NM),DELAWARE,GAS,8/28/2018,2018,CHEVRON,10800
30015451010000,HH SO 17 20 FEDERAL 001,002H,EDDY (NM),DELAWARE,GAS,8/26/2018,2018,CHEVRON,9914
30015451000000,HH SO 17 20 FEDERAL 001,001H,EDDY (NM),DELAWARE,GAS,8/24/2018,2018,CHEVRON,9817
30015450880000,OXBOW CC 17 8 FEDERAL COM,036H,EDDY (NM),DELAWARE,GAS,10/2/2019,2019,OCCIDENTAL PETROLEUM,10216
30015450870000,OXBOW CC 17 8 FEDERAL COM,035H,EDDY (NM),DELAWARE,GAS,10/1/2019,2019,OCCIDENTAL PETROLEUM,10181
30015450860000,OXBOW CC 17 8 FEDERAL COM,034H,EDDY (NM),DELAWARE,GAS,9/30/2019,2019,OCCIDENTAL PETROLEUM,10248
30015450840000,OXBOW CC 17 8 FEDERAL COM,032H,EDDY (NM),DELAWARE,GAS,11/5/2019,2019,OCCIDENTAL PETROLEUM,10177
30015450830000,OXBOW CC 17 8 FEDERAL COM,031H,EDDY (NM),DELAWARE,GAS,11/4/2019,2019,OCCIDENTAL PETROLEUM,9996
30015450810000,SALT FLAT CC 20 29 FEDERAL COM,032H,EDDY (NM),DELAWARE,GAS,11/1/2019,2019,OCCIDENTAL PETROLEUM,9967
30015450800000,SALT FLAT CC 20 29 FEDERAL COM,031H,EDDY (NM),DELAWARE,GAS,10/31/2019,2019,OCCIDENTAL PETROLEUM,9977
30015450790000,PATTON MDP1 17 FEDERAL,176H,EDDY (NM),DELAWARE,GAS,7/18/2018,2018,OCCIDENTAL PETROLEUM,4751
30015450780000,PATTON MDP1 17 FEDERAL,175H,EDDY (NM),DELAWARE,GAS,7/18/2018,2018,OCCIDENTAL PETROLEUM,4151
30015450770000,PATTON MDP1 17 FEDERAL,174H,EDDY (NM),DELAWARE,GAS,7/17/2018,2018,OCCIDENTAL PETROLEUM,4551
30015450760000,IRIDIUM MDP1 28 21 FEDERAL COM,171H,EDDY (NM),DELAWARE,OIL,7/20/2018,2018,OCCIDENTAL PETROLEUM,9748
30015450750000,IRIDIUM MDP1 28 21 FEDERAL COM,041H,EDDY (NM),DELAWARE,OIL,7/23/2018,2018,OCCIDENTAL PETROLEUM,8476
30015450740000,IRIDIUM MDP1 28 21 FEDERAL COM,021H,EDDY (NM),DELAWARE,OIL,7/22/2018,2018,OCCIDENTAL PETROLEUM,10098
30015450730000,IRIDIUM MDP1 28 21 FEDERAL COM,011H,EDDY (NM),DELAWARE,OIL,7/21/2018,2018,OCCIDENTAL PETROLEUM,9654
30015450640000,ZIA AHZ FEDERAL COM,004H,EDDY (NM),DELAWARE,OIL,8/2/2018,2018,EOG RESOURCES,4885.14
30015450620000,POKER LAKE UNIT 15 TWIN WELLS RANCH,907H,EDDY (NM),DELAWARE,OIL,4/16/2019,2019,EXXON MOBIL,10400
30015450610000,POKER LAKE UNIT 15 TWIN WELLS RANCH,905H,EDDY (NM),DELAWARE,OIL,5/21/2019,2019,EXXON MOBIL,9818
30015450580000,POKER LAKE UNIT 15 TWIN WELLS RANCH,128H,EDDY (NM),DELAWARE,GAS,5/14/2019,2019,EXXON MOBIL,9879
30015450550000,POKER LAKE UNIT 15 TWIN WELLS RANCH,106H,EDDY (NM),DELAWARE,GAS,3/7/2019,2019,EXXON MOBIL,9757
30015450540000,POKER LAKE UNIT 15 TWIN WELLS RANCH,104H,EDDY (NM),DELAWARE,GAS,4/5/2019,2019,EXXON MOBIL,12544
30015450530000,POKER LAKE UNIT 15 TWIN WELLS RANCH,102H,EDDY (NM),DELAWARE,GAS,4/5/2019,2019,EXXON MOBIL,12565
30015450500000,SALT FLAT CC 20 29 FEDERAL COM,036H,EDDY (NM),DELAWARE,GAS,9/29/2019,2019,OCCIDENTAL PETROLEUM,9977
30015450490000,SALT FLAT CC 20 29 FEDERAL COM,035H,EDDY (NM),DELAWARE,OIL,9/27/2019,2019,OCCIDENTAL PETROLEUM,10181
30015450480000,SALT FLAT CC 20 29 FEDERAL COM,034H,EDDY (NM),DELAWARE,GAS,9/26/2019,2019,OCCIDENTAL PETROLEUM,9977
30015450450000,PUDGE FEDERAL,021H,EDDY (NM),DELAWARE,GAS,6/28/2018,2018,CONOCOPHILLIPS,4601
30015450430000,CASS DRAW 10 23 27 FEE,401H,EDDY (NM),DELAWARE,GAS,10/22/2018,2018,DEVON ENERGY,4431
30015450420000,BINDEL 4 FEE,001H,EDDY (NM),DELAWARE,GAS,10/8/2018,2018,DEVON ENERGY,4452
30015450410000,PALMILLO 26 STATE COM,214H,EDDY (NM),DELAWARE,OIL,9/26/2018,2018,APACHE,4400
30015450400000,PALMILLO 26 STATE COM,213H,EDDY (NM),DELAWARE,OIL,7/29/2018,2018,APACHE,4550
30015450290000,CEDAR LAKE FEDERAL CA,954H,EDDY (NM),DELAWARE,OIL,6/25/2018,2018,APACHE,10611
30015450250000,POKER LAKE UNIT 15 TWIN WELLS RANCH,901H,EDDY (NM),DELAWARE,OIL,5/24/2019,2019,EXXON MOBIL,12453
30015450240000,POKER LAKE UNIT 15 TWIN WELLS RANCH,707H,EDDY (NM),DELAWARE,OIL,2/28/2019,2019,EXXON MOBIL,10489.27
30015449930000,ROAD RUNNER FEDERAL COM,013Y,EDDY (NM),DELAWARE,OIL,6/7/2018,2018,CONOCOPHILLIPS,9650
30015449910000,PATTON MDP1 17 FEDERAL,173H,EDDY (NM),DELAWARE,GAS,7/6/2018,2018,OCCIDENTAL PETROLEUM,4550
30015449890000,PATTON MDP1 17 FEDERAL,171H,EDDY (NM),DELAWARE,GAS,7/4/2018,2018,OCCIDENTAL PETROLEUM,4475
30015449840000,TURQUOISE PWU 27,061H,EDDY (NM),DELAWARE,OIL,8/26/2018,2018,DEVON ENERGY,4806
30015449830000,TURQUOISE PWU 27,009H,EDDY (NM),DELAWARE,OIL,9/11/2018,2018,DEVON ENERGY,4564
30015449820000,CEDAR LAKE FEDERAL CA,953H,EDDY (NM),DELAWARE,OIL,6/5/2018,2018,APACHE,10630
30015449770000,SUNRISE MDP1 8 5 FEDERAL COM,172H,EDDY (NM),DELAWARE,GAS,2/4/2019,2019,OCCIDENTAL PETROLEUM,10115
30015449760000,CB SE 5 32 FEDERAL COM 3,003H,EDDY (NM),DELAWARE,GAS,7/13/2018,2018,CHEVRON,9812
30015449750000,CB SE 5 32 FEDERAL COM 3,002H,EDDY (NM),DELAWARE,GAS,7/13/2018,2018,CHEVRON,9870
30015449740000,CB SE 5 32 FEDERAL COM 3,001H,EDDY (NM),DELAWARE,GAS,7/11/2018,2018,CHEVRON,9800
30015449620000,CORAL PWU 28 27,062H,EDDY (NM),DELAWARE,OIL,7/2/2018,2018,DEVON ENERGY,7349
30015449610000,CORAL PWU 28 27,012H,EDDY (NM),DELAWARE,OIL,7/3/2018,2018,DEVON ENERGY,7355
30015449600000,CORAL PWU 28 27,011H,EDDY (NM),DELAWARE,OIL,7/3/2018,2018,DEVON ENERGY,7695
30015449470000,SALT RIDGE CC 20 17 FEDERAL COM,023H,EDDY (NM),DELAWARE,OIL,6/3/2018,2018,OCCIDENTAL PETROLEUM,7631
30015449450000,SALT RIDGE CC 20 17 FEDERAL COM,021H,EDDY (NM),DELAWARE,OIL,6/2/2018,2018,OCCIDENTAL PETROLEUM,7672
30015449440000,POKER LAKE UNIT 15 TWIN WELLS RANCH,705H,EDDY (NM),DELAWARE,OIL,6/3/2019,2019,EXXON MOBIL,10469.35
30015449420000,TOMB RAIDER 1 12 FEDERAL,714H,EDDY (NM),DELAWARE,OIL,6/10/2018,2018,DEVON ENERGY,10013
30015449400000,TOMB RAIDER 1 12 FEDERAL,334H,EDDY (NM),DELAWARE,OIL,5/29/2018,2018,DEVON ENERGY,9764
30015449380000,POKER LAKE UNIT,474Y,EDDY (NM),DELAWARE,GAS,5/6/2018,2018,EXXON MOBIL,6157
30015449370000,MYOX 21 STATE COM,041H,EDDY (NM),DELAWARE,GAS,5/5/2018,2018,CONOCOPHILLIPS,9443
30015449310000,SUNRISE MDP1 8 5 FEDERAL COM,173H,EDDY (NM),DELAWARE,GAS,2/6/2019,2019,OCCIDENTAL PETROLEUM,9864
30015449300000,SUNRISE MDP1 8 5 FEDERAL COM,171H,EDDY (NM),DELAWARE,GAS,2/4/2019,2019,OCCIDENTAL PETROLEUM,10289
30015449230000,STELLA BLUE 30 FEDERAL COM,704H,EDDY (NM),DELAWARE,GAS,3/19/2020,2020,EOG RESOURCES,9887
30015449220000,STELLA BLUE 30 FEDERAL COM,723H,EDDY (NM),DELAWARE,GAS,3/19/2020,2020,EOG RESOURCES,9804
30015449210000,STELLA BLUE 30 FEDERAL COM,702H,EDDY (NM),DELAWARE,GAS,6/25/2018,2018,EOG RESOURCES,9644
30015449200000,STELLA BLUE 30 FEDERAL COM,701H,EDDY (NM),DELAWARE,GAS,7/3/2018,2018,EOG RESOURCES,9567
30015449080000,PALMILLO 26 STATE COM,316H,EDDY (NM),DELAWARE,OIL,8/4/2018,2018,APACHE,4566
30015449070000,PALMILLO 26 STATE COM,315H,EDDY (NM),DELAWARE,OIL,9/9/2018,2018,APACHE,4489
30015449060000,PALMILLO 26 STATE COM,314H,EDDY (NM),DELAWARE,OIL,7/25/2018,2018,APACHE,4492
30015449000000,POKER LAKE UNIT 18 BRUSHY DRAW,903H,EDDY (NM),DELAWARE,OIL,11/8/2018,2018,EXXON MOBIL,7943.23
30015448980000,POKER LAKE UNIT 18 BD,703H,EDDY (NM),DELAWARE,OIL,9/18/2018,2018,EXXON MOBIL,7942.33
30015448970000,POKER LAKE UNIT 18 BD,161H,EDDY (NM),DELAWARE,OIL,11/1/2018,2018,EXXON MOBIL,7225
30015448960000,POKER LAKE UNIT 18 BD,124H,EDDY (NM),DELAWARE,GAS,11/19/2018,2018,EXXON MOBIL,7180
30015448940000,POKER LAKE UNIT 18 BD,122H,EDDY (NM),DELAWARE,GAS,9/22/2018,2018,EXXON MOBIL,7255
30015448930000,POKER LAKE UNIT 18 BD,121H,EDDY (NM),DELAWARE,GAS,12/20/2018,2018,EXXON MOBIL,7303
30015448920000,POKER LAKE UNIT 18 BD,104H,EDDY (NM),DELAWARE,GAS,12/6/2018,2018,EXXON MOBIL,7202
30015448910000,POKER LAKE UNIT 18 BD,103H,EDDY (NM),DELAWARE,GAS,10/31/2018,2018,EXXON MOBIL,7040
30015448780000,CB SO 15 22 004,003H,EDDY (NM),DELAWARE,GAS,7/19/2018,2018,CHEVRON,9880
30015448770000,CB SO 15 22 004,002H,EDDY (NM),DELAWARE,GAS,7/17/2018,2018,CHEVRON,9740
30015448760000,CB SO 15 22 004,001H,EDDY (NM),DELAWARE,GAS,7/16/2018,2018,CHEVRON,9877
30015448650000,KO LANTA 9 4 FEDERAL COM,528H,EDDY (NM),DELAWARE,OIL,5/8/2018,2018,DEVON ENERGY,9655
30015448640000,KO LANTA 9 4 FEDERAL COM,518H,EDDY (NM),DELAWARE,OIL,5/7/2018,2018,DEVON ENERGY,9710
30015448620000,ROAD RUNNER FEDERAL COM,003H,EDDY (NM),DELAWARE,OIL,5/8/2018,2018,CONOCOPHILLIPS,9529
30015448540000,TOMB RAIDER 12 FEDERAL,213H,EDDY (NM),DELAWARE,OIL,1/4/2019,2019,DEVON ENERGY,4746
30015448440000,MUY WAYNO 18 FEDERAL,161H,EDDY (NM),DELAWARE,OIL,1/1/2019,2019,EXXON MOBIL,7312
30015448420000,MUY WAYNO 18 FEDERAL,123H,EDDY (NM),DELAWARE,GAS,12/18/2018,2018,EXXON MOBIL,7094
30015448410000,MUY WAYNO 18 FEDERAL,122H,EDDY (NM),DELAWARE,GAS,11/4/2018,2018,EXXON MOBIL,7270
30015448400000,MUY WAYNO 18 FEDERAL,121H,EDDY (NM),DELAWARE,GAS,11/30/2018,2018,EXXON MOBIL,7018
30015448390000,MUY WAYNO 18 FEDERAL,104H,EDDY (NM),DELAWARE,GAS,1/6/2019,2019,EXXON MOBIL,7294
30015448380000,MUY WAYNO 18 FEDERAL,102H,EDDY (NM),DELAWARE,GAS,10/4/2018,2018,EXXON MOBIL,7181
30015448110000,TOMB RAIDER 1 12 FEDERAL,718H,EDDY (NM),DELAWARE,OIL,4/14/2018,2018,DEVON ENERGY,9961
30015448100000,TOMB RAIDER 1 12 FEDERAL,528H,EDDY (NM),DELAWARE,OIL,4/17/2018,2018,DEVON ENERGY,9422
30015447760000,CAL MON MDP1 35 FEDERAL,006H,EDDY (NM),DELAWARE,OIL,3/13/2018,2018,OCCIDENTAL PETROLEUM,4550
30015447750000,CAL MON MDP1 35 FEDERAL,005H,EDDY (NM),DELAWARE,OIL,3/11/2018,2018,OCCIDENTAL PETROLEUM,4546
30015447740000,CAL MON MDP1 35 FEDERAL,004H,EDDY (NM),DELAWARE,OIL,3/9/2018,2018,OCCIDENTAL PETROLEUM,4598
30015447720000,CAL MON MDP1 35 FEDERAL,002H,EDDY (NM),DELAWARE,OIL,3/29/2018,2018,OCCIDENTAL PETROLEUM,4598
30015447710000,CAL MON MDP1 35 FEDERAL,001H,EDDY (NM),DELAWARE,OIL,3/28/2018,2018,OCCIDENTAL PETROLEUM,4503
30015447580000,SNAPPING 12 1 FEDERAL,523H,EDDY (NM),DELAWARE,OIL,12/3/2018,2018,DEVON ENERGY,10268
30015447570000,SPUD MUFFIN 31 30,738H,EDDY (NM),DELAWARE,GAS,3/25/2019,2019,DEVON ENERGY,9898
30015447550000,SPUD MUFFIN 31 30,736H,EDDY (NM),DELAWARE,GAS,11/8/2019,2019,DEVON ENERGY,9809
30015447520000,SPUD MUFFIN 31 30 COM,733H,EDDY (NM),DELAWARE,GAS,1/19/2019,2019,DEVON ENERGY,9839.36
30015447390000,SNAPPING 12 1 FEDERAL,532H,EDDY (NM),DELAWARE,OIL,10/6/2018,2018,DEVON ENERGY,7518
30015447380000,SNAPPING 12 1 FEDERAL,522H,EDDY (NM),DELAWARE,OIL,12/17/2018,2018,DEVON ENERGY,7085
30015447370000,SNAPPING 12 1 FEDERAL,521H,EDDY (NM),DELAWARE,OIL,10/25/2018,2018,DEVON ENERGY,7085
30015447310000,CORRAL FLY 35 26 FEDERAL COM,036H,EDDY (NM),DELAWARE,GAS,10/3/2018,2018,OCCIDENTAL PETROLEUM,9850
30015447290000,CORRAL FLY 35 26 FEDERAL COM,034H,EDDY (NM),DELAWARE,GAS,10/2/2018,2018,OCCIDENTAL PETROLEUM,9854
30015447280000,CORRAL FLY 35 26 FEDERAL COM,033H,EDDY (NM),DELAWARE,GAS,11/23/2018,2018,OCCIDENTAL PETROLEUM,9876
30015447270000,CORRAL FLY 35 26 FEDERAL COM,032H,EDDY (NM),DELAWARE,GAS,11/19/2018,2018,OCCIDENTAL PETROLEUM,9876
30015447220000,SNAPPING 12 1 FEDERAL,533H,EDDY (NM),DELAWARE,OIL,11/16/2018,2018,DEVON ENERGY,7493
30015447170000,COTTON DRAW UNIT,516H,EDDY (NM),DELAWARE,GAS,7/27/2018,2018,DEVON ENERGY,9825
30015447160000,COTTON DRAW UNIT,515H,EDDY (NM),DELAWARE,OIL,7/8/2018,2018,DEVON ENERGY,9870
30015447150000,COTTON DRAW UNIT,514H,EDDY (NM),DELAWARE,OIL,6/13/2018,2018,DEVON ENERGY,10022
30015447050000,CORRAL FLY 35 26 FEDERAL COM,024H,EDDY (NM),DELAWARE,OIL,3/22/2018,2018,OCCIDENTAL PETROLEUM,9876
30015447040000,CORRAL FLY 35 26 FEDERAL COM,023H,EDDY (NM),DELAWARE,OIL,4/1/2018,2018,OCCIDENTAL PETROLEUM,9875
30015447030000,CORRAL FLY 35 26 FEDERAL COM,022H,EDDY (NM),DELAWARE,OIL,3/31/2018,2018,OCCIDENTAL PETROLEUM,9875
30015447020000,CORRAL FLY 35 26 FEDERAL COM,021H,EDDY (NM),DELAWARE,OIL,3/31/2018,2018,OCCIDENTAL PETROLEUM,9880
30015446840000,CORRAL FLY 35 26 FEDERAL COM,026H,EDDY (NM),DELAWARE,OIL,3/24/2018,2018,OCCIDENTAL PETROLEUM,9926
30015446830000,CORRAL FLY 35 26 FEDERAL COM,025H,EDDY (NM),DELAWARE,OIL,3/22/2018,2018,OCCIDENTAL PETROLEUM,9876
30015446800000,MYOX 21 STATE COM,051H,EDDY (NM),DELAWARE,OIL,3/29/2018,2018,CONOCOPHILLIPS,9278
30015446780000,JAMES RANCH UNIT DI2,194Y,EDDY (NM),DELAWARE,OIL,2/17/2018,2018,EXXON MOBIL,12666
30015446690000,PALMILLO 14 15 STATE COM,208H,EDDY (NM),DELAWARE,OIL,3/17/2018,2018,APACHE,4947
30015446670000,PALMILLO 14 15 STATE,205H,EDDY (NM),DELAWARE,OIL,3/22/2018,2018,APACHE,4795
30015446460000,CORRAL CANYON 36 25 FEDERAL COM,036H,EDDY (NM),DELAWARE,GAS,7/12/2018,2018,OCCIDENTAL PETROLEUM,9831
30015446450000,CORRAL CANYON 36 25 FEDERAL COM,035H,EDDY (NM),DELAWARE,GAS,7/13/2018,2018,OCCIDENTAL PETROLEUM,9851
30015446440000,CORRAL CANYON 36 25 FEDERAL COM,034H,EDDY (NM),DELAWARE,GAS,7/14/2018,2018,OCCIDENTAL PETROLEUM,9702
30015446430000,CORRAL CANYON 36 25 FEDERAL COM,033H,EDDY (NM),DELAWARE,GAS,7/15/2018,2018,OCCIDENTAL PETROLEUM,10100
30015446420000,CORRAL CANYON 36 25 FEDERAL COM,032H,EDDY (NM),DELAWARE,GAS,6/30/2018,2018,OCCIDENTAL PETROLEUM,10049
30015446410000,CORRAL CANYON FEDERAL COM,029H,EDDY (NM),DELAWARE,OIL,1/31/2018,2018,EXXON MOBIL,9802
